PROCNUM,TABLENO,DMAGE,DMRACE,DMGNDR,DMBMI,DMRISK,VARIABLE,_C1,_C2,_C3,_C4,_C5,NSUM,WSUM,PERCENT
3,1,Over Eighty,Non-Hispanic Black,Female,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Female,Healthy,Not at risk,1,1,1,1,1,1,2,40527.59,0.00
3,1,Over Eighty,Non-Hispanic Black,Female,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Female,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Female,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Female,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Female,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,0,0,1,1,1,1,0,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Obese,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Other,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,0,0,1,1,1,1,0,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Obese,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Black,Unknown,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,0,0,0,1,1,1,0,0,0,23,477020.01,3.76
3,1,Over Eighty,Non-Hispanic Asian,0,0,At risk,1,1,1,0,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,0,0,Not at risk,1,1,1,0,0,1,23,477020.01,3.76
3,1,Over Eighty,Non-Hispanic Asian,0,0,Unknown,1,1,1,0,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,0,Obese,0,1,1,1,0,1,0,7,148796.88,0.00
3,1,Over Eighty,Non-Hispanic Asian,0,Obese,At risk,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,0,Obese,Not at risk,1,1,1,0,1,1,7,148796.88,0.00
3,1,Over Eighty,Non-Hispanic Asian,0,Obese,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,0,Overwweight,0,1,1,1,0,1,0,10,198421.18,0.00
3,1,Over Eighty,Non-Hispanic Asian,0,Overwweight,At risk,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,0,Overwweight,Not at risk,1,1,1,0,1,1,10,198421.18,0.00
3,1,Over Eighty,Non-Hispanic Asian,0,Overwweight,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,0,Healthy,0,1,1,1,0,1,0,6,129801.95,13.81
3,1,Over Eighty,Non-Hispanic Asian,0,Healthy,At risk,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,0,Healthy,Not at risk,1,1,1,0,1,1,6,129801.95,13.81
3,1,Over Eighty,Non-Hispanic Asian,0,Healthy,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,0,Unknown,0,1,1,1,0,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,0,Unknown,At risk,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,0,Unknown,Not at risk,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,0,Unknown,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Male,0,0,1,1,1,1,0,0,12,232306.76,7.72
3,1,Over Eighty,Non-Hispanic Asian,Male,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Male,0,Not at risk,1,1,1,1,0,1,12,232306.76,7.72
3,1,Over Eighty,Non-Hispanic Asian,Male,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Male,Obese,0,1,1,1,1,1,0,3,60375.04,0.00
3,1,Over Eighty,Non-Hispanic Asian,Male,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Male,Obese,Not at risk,1,1,1,1,1,1,3,60375.04,0.00
3,1,Over Eighty,Non-Hispanic Asian,Male,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Male,Overwweight,0,1,1,1,1,1,0,7,133447.96,0.00
3,1,Over Eighty,Non-Hispanic Asian,Male,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Male,Overwweight,Not at risk,1,1,1,1,1,1,7,133447.96,0.00
3,1,Over Eighty,Non-Hispanic Asian,Male,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Male,Healthy,0,1,1,1,1,1,0,2,38483.76,46.58
3,1,Over Eighty,Non-Hispanic Asian,Male,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Male,Healthy,Not at risk,1,1,1,1,1,1,2,38483.76,46.58
3,1,Over Eighty,Non-Hispanic Asian,Male,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Male,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Male,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Male,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Male,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Female,0,0,1,1,1,1,0,0,11,244713.24,0.00
3,1,Over Eighty,Non-Hispanic Asian,Female,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Female,0,Not at risk,1,1,1,1,0,1,11,244713.24,0.00
3,1,Over Eighty,Non-Hispanic Asian,Female,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Female,Obese,0,1,1,1,1,1,0,4,88421.84,0.00
3,1,Over Eighty,Non-Hispanic Asian,Female,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Female,Obese,Not at risk,1,1,1,1,1,1,4,88421.84,0.00
3,1,Over Eighty,Non-Hispanic Asian,Female,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Female,Overwweight,0,1,1,1,1,1,0,3,64973.21,0.00
3,1,Over Eighty,Non-Hispanic Asian,Female,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Female,Overwweight,Not at risk,1,1,1,1,1,1,3,64973.21,0.00
3,1,Over Eighty,Non-Hispanic Asian,Female,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Female,Healthy,0,1,1,1,1,1,0,4,91318.19,0.00
3,1,Over Eighty,Non-Hispanic Asian,Female,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Female,Healthy,Not at risk,1,1,1,1,1,1,4,91318.19,0.00
3,1,Over Eighty,Non-Hispanic Asian,Female,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Female,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Female,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Female,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Female,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,0,0,1,1,1,1,0,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Obese,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Other,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,0,0,1,1,1,1,0,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Obese,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Non-Hispanic Asian,Unknown,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,0,0,0,1,1,1,0,0,0,7,225377.25,0.00
3,1,Over Eighty,Other Race Including Multi Racial,0,0,At risk,1,1,1,0,0,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,0,0,Not at risk,1,1,1,0,0,1,7,225377.25,0.00
3,1,Over Eighty,Other Race Including Multi Racial,0,0,Unknown,1,1,1,0,0,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,0,Obese,0,1,1,1,0,1,0,5,184448.98,0.00
3,1,Over Eighty,Other Race Including Multi Racial,0,Obese,At risk,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,0,Obese,Not at risk,1,1,1,0,1,1,5,184448.98,0.00
3,1,Over Eighty,Other Race Including Multi Racial,0,Obese,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,0,Overwweight,0,1,1,1,0,1,0,2,40928.27,0.00
3,1,Over Eighty,Other Race Including Multi Racial,0,Overwweight,At risk,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,0,Overwweight,Not at risk,1,1,1,0,1,1,2,40928.27,0.00
3,1,Over Eighty,Other Race Including Multi Racial,0,Overwweight,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,0,Healthy,0,1,1,1,0,1,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,0,Healthy,At risk,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,0,Healthy,Not at risk,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,0,Healthy,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,0,Unknown,0,1,1,1,0,1,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,0,Unknown,At risk,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,0,Unknown,Not at risk,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,0,Unknown,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Male,0,0,1,1,1,1,0,0,3,103747.86,0.00
3,1,Over Eighty,Other Race Including Multi Racial,Male,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Male,0,Not at risk,1,1,1,1,0,1,3,103747.86,0.00
3,1,Over Eighty,Other Race Including Multi Racial,Male,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Male,Obese,0,1,1,1,1,1,0,2,80881.20,0.00
3,1,Over Eighty,Other Race Including Multi Racial,Male,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Male,Obese,Not at risk,1,1,1,1,1,1,2,80881.20,0.00
3,1,Over Eighty,Other Race Including Multi Racial,Male,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Male,Overwweight,0,1,1,1,1,1,0,1,22866.66,0.00
3,1,Over Eighty,Other Race Including Multi Racial,Male,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Male,Overwweight,Not at risk,1,1,1,1,1,1,1,22866.66,0.00
3,1,Over Eighty,Other Race Including Multi Racial,Male,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Male,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Male,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Male,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Male,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Male,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Male,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Male,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Male,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Female,0,0,1,1,1,1,0,0,4,121629.38,0.00
3,1,Over Eighty,Other Race Including Multi Racial,Female,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Female,0,Not at risk,1,1,1,1,0,1,4,121629.38,0.00
3,1,Over Eighty,Other Race Including Multi Racial,Female,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Female,Obese,0,1,1,1,1,1,0,3,103567.78,0.00
3,1,Over Eighty,Other Race Including Multi Racial,Female,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Female,Obese,Not at risk,1,1,1,1,1,1,3,103567.78,0.00
3,1,Over Eighty,Other Race Including Multi Racial,Female,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Female,Overwweight,0,1,1,1,1,1,0,1,18061.61,0.00
3,1,Over Eighty,Other Race Including Multi Racial,Female,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Female,Overwweight,Not at risk,1,1,1,1,1,1,1,18061.61,0.00
3,1,Over Eighty,Other Race Including Multi Racial,Female,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Female,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Female,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Female,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Female,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Female,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Female,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Female,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Female,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,0,0,1,1,1,1,0,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Obese,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Other,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,0,0,1,1,1,1,0,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Obese,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Other Race Including Multi Racial,Unknown,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Over Eighty,Unknown,0,0,0,1,1,1,0,0,0,0,0.00,
3,1,Over Eighty,Unknown,0,0,At risk,1,1,1,0,0,1,0,0.00,
3,1,Over Eighty,Unknown,0,0,Not at risk,1,1,1,0,0,1,0,0.00,
3,1,Over Eighty,Unknown,0,0,Unknown,1,1,1,0,0,1,0,0.00,
3,1,Over Eighty,Unknown,0,Obese,0,1,1,1,0,1,0,0,0.00,
3,1,Over Eighty,Unknown,0,Obese,At risk,1,1,1,0,1,1,0,0.00,
3,1,Over Eighty,Unknown,0,Obese,Not at risk,1,1,1,0,1,1,0,0.00,
